Time,Hour_of_Day,Ti_current,Q_heater_prev,T_ambient,Q_internal,Ti_next
1489260,5.68333333333334,295.269034105779,0,288.132447472148,392.285714285714,295.169031014178
1489320,5.69999999999999,295.169031014178,0,288.13419167461,393.142857142857,295.069027922577
1489380,5.71666666666664,295.069027922577,0,288.135935877072,394,294.969024830976
1489440,5.73333333333335,294.969024830976,0,288.137680079534,394.857142857143,294.876924159788
1489500,5.75,294.876924159788,0,288.139084177222,395.714285714286,294.79336618983
1489560,5.76666666666665,294.79336618983,0,288.140120613697,396.571428571429,294.709808219871
1489620,5.78333333333336,294.709808219871,0,288.141157050172,397.428571428571,294.626250249913
1489680,5.80000000000001,294.626250249913,0,288.142193486647,398.285714285714,294.542692279954
1489740,5.81666666666666,294.542692279954,0,288.143229923122,399.142857142857,294.459134309996
1489800,5.83333333333331,294.459134309996,0,288.144266359597,400,294.375576340037
1489860,5.85000000000002,294.375576340037,0,288.145302796072,400.857142857143,294.292018370078
1489920,5.86666666666667,294.292018370078,0,288.146339232548,401.714285714286,294.20846040012
1489980,5.88333333333333,294.20846040012,0,288.147375669023,402.571428571429,294.255984408921
1490040,5.89999999999998,294.255984408921,3000,288.148199848105,403.428571428571,294.608840964936
1490100,5.91666666666669,294.608840964936,3000,288.148529610708,404.285714285714,294.96169752095
1490160,5.93333333333334,294.96169752095,3000,288.148859373311,405.142857142857,295.314554076965
1490220,5.94999999999999,295.314554076965,3000,288.149189135914,406,295.66741063298
1490280,5.96666666666664,295.66741063298,3000,288.149518898518,406.857142857143,296.020267188995
1490340,5.98333333333335,296.020267188995,3000,288.149848661121,407.714285714286,296.079689943057
1490400,6,296.079689943057,0,288.149838432813,408.571428571429,295.96849888814
1490460,6.01666666666665,295.96849888814,0,288.149630520586,409.428571428571,295.857307833224
1490520,6.03333333333336,295.857307833224,0,288.149422608358,410.285714285714,295.746116778307
1490580,6.05000000000001,295.746116778307,0,288.14921469613,411.142857142857,295.634925723391
1490640,6.06666666666666,295.634925723391,0,288.149006783902,412,295.523734668474
1490700,6.08333333333331,295.523734668474,0,288.148798871675,412.857142857143,295.425985304244
1490760,6.10000000000002,295.425985304244,0,288.148067800367,413.714285714286,295.328733430352
1490820,6.11666666666667,295.328733430352,0,288.147317366421,414.571428571429,295.231481556461
1490880,6.13333333333333,295.231481556461,0,288.146566932476,415.428571428571,295.134229682569
1490940,6.14999999999998,295.134229682569,0,288.145816498531,416.285714285714,295.036977808678
1491000,6.16666666666669,295.036977808678,0,288.145066064585,417.142857142857,294.944599423733
1491060,6.18333333333334,294.944599423733,0,288.14409371291,418,294.863796240468
1491120,6.19999999999999,294.863796240468,0,288.142594276324,418.857142857143,294.782993057204
1491180,6.21666666666664,294.782993057204,0,288.141094839738,419.714285714286,294.70218987394
1491240,6.23333333333335,294.70218987394,0,288.139595403152,420.571428571429,294.621386690675
1491300,6.25,294.621386690675,0,288.138095966567,421.428571428571,294.540583507411
1491360,6.26666666666665,294.540583507411,0,288.136596529981,422.285714285714,294.459780324147
1491420,6.28333333333336,294.459780324147,0,288.135097093395,423.142857142857,294.378977140882
1491480,6.30000000000001,294.378977140882,0,288.13359765681,424,294.298173957618
1491540,6.31666666666666,294.298173957618,0,288.132098220224,424.857142857143,294.217370774354
1491600,6.33333333333331,294.217370774354,0,288.130598783638,425.714285714286,294.209139701313
1491660,6.35000000000002,294.209139701313,3000,288.12897496266,426.571428571429,294.564896896914
1491720,6.36666666666667,294.564896896914,3000,288.126727286875,427.428571428571,294.920654092514
1491780,6.38333333333333,294.920654092514,3000,288.12447961109,428.285714285714,295.276411288115
1491840,6.39999999999998,295.276411288115,3000,288.122231935306,429.142857142857,295.632168483715
1491900,6.41666666666669,295.632168483715,3000,288.119984259521,430,295.987925679315
1491960,6.43333333333334,295.987925679315,3000,288.117736583737,430.857142857143,296.09074603766
1492020,6.44999999999999,296.09074603766,0,288.115200818171,431.714285714286,295.981908209237
1492080,6.46666666666664,295.981908209237,0,288.112423978347,432.571428571429,295.873070380814
1492140,6.48333333333335,295.873070380814,0,288.109647138523,433.428571428571,295.764232552391
1492200,6.5,295.764232552391,0,288.106870298698,434.285714285714,295.655394723968
1492260,6.51666666666665,295.655394723968,0,288.104093458874,435.142857142857,295.546556895545
1492320,6.53333333333336,295.546556895545,0,288.10131661905,436,295.449942133072
1492380,6.55000000000001,295.449942133072,0,288.098048448681,436.857142857143,295.354352624472
1492440,6.56666666666666,295.354352624472,0,288.094739066186,437.714285714286,295.258763115871
1492500,6.58333333333331,295.258763115871,0,288.091429683691,438.571428571429,295.163173607271
1492560,6.60000000000002,295.163173607271,0,288.088120301196,439.428571428571,295.067584098671
1492620,6.61666666666667,295.067584098671,0,288.084810918701,440.285714285714,294.976880484175
1492680,6.63333333333333,294.976880484175,0,288.081271323626,441.142857142857,294.897533934822
1492740,6.64999999999998,294.897533934822,0,288.077196608629,442,294.818187385469
1492800,6.66666666666669,294.818187385469,0,288.073121893631,442.857142857143,294.738840836116
1492860,6.68333333333334,294.738840836116,0,288.069047178634,443.714285714286,294.659494286763
1492920,6.69999999999999,294.659494286763,0,288.064972463637,444.571428571429,294.580147737411
